id,trust
43747,0
14992,0
6158,1
19403,1
26039,1
8091,1
3130,0
32004,0
31789,0
5476,1
9870,1
3824,1
32244,0
33268,0
4313,1
12552,1
43146,1
35539,1
17041,1
5430,0
34982,0
10104,1
41053,0
43191,0
38059,-1
20708,-1
43962,0
8176,1
31643,0
31270,0
32500,0
8852,0
41572,-1
21651,1
7951,1
35678,0
24334,0
31736,0
42526,0
28838,1
27963,1
44033,0
9545,0
4220,1
27354,0
16721,1
25434,0
33467,0
31857,0
24050,1
37428,0
42891,-1
8216,0
36430,0
8204,0
9700,1
5846,1
28969,-1
38018,0
10687,0
40154,0
13534,1
1922,1
39963,0
9231,0
30321,0
21970,0
20147,1
27488,1
6792,-1
5698,1
25973,0
12258,0
23301,1
13108,1
10745,0
31716,1
38111,0
42630,0
13419,1
8556,0
10154,0
16349,1
30905,0
12093,0
10697,1
29808,1
13380,0
28163,1
20371,0
27762,1
10664,1
12276,0
18393,1
6344,1
34027,0
20210,0
2520,1
12526,0
32869,0
15264,0
6934,0
1626,0
24772,0
25824,0
4487,1
31297,0
9628,-1
27718,0
40030,0
38006,0
32365,0
13997,-1
28045,1
6806,-1
2406,0
31720,0
19054,1
4549,0
6260,0
43622,0
41254,1
25585,0
19215,0
489,1
17903,0
37325,0
13107,1
16596,0
28729,1
29768,0
25598,1
42803,0
13149,1
26048,1
15283,1
4122,1
15013,0
30493,1
663,0
32498,0
4258,0
25789,0
36159,0
14740,1
6210,1
43319,0
29435,0
14961,0
1608,0
13977,1
29399,1
19697,1
39661,0
3706,0
25825,1
6268,1
5164,-1
12445,0
18629,0
6440,0
1834,1
23630,1
20244,1
29629,0
5742,0
10721,0
25305,-1
10729,-1
6854,0
4274,0
25903,1
28245,1
8370,0
85,1
4140,1
4185,1
37925,0
41424,0
8497,0
27398,1
30231,1
16946,1
5092,-1
25381,1
33473,0
34260,0
37974,0
13446,1
13537,0
28131,1
27165,1
18830,1
32288,0
84,0
19144,1
12347,1
10767,0
43903,0
14527,0
27109,0
14030,1
25379,1
14903,0
27831,0
11996,1
33224,0
36981,0
6790,-1
21943,1
20234,0
1459,0
33794,0
28587,0
5419,0
4062,1
39844,0
18785,-1
18418,0
2440,1
32134,-1
6916,0
10637,1
9667,0
21946,-1
37650,0
27302,0
13964,0
41660,0
29823,0
8631,-1
27304,1
43356,0
29590,1
26185,0
12237,0
30263,-1
41785,0
6927,-1
43281,-1
36202,0
6213,1
18967,1
28874,0
43552,0
9149,1
5480,1
5748,1
4145,0
35594,0
31409,0
24669,0
17078,1
11581,0
36100,0
24786,0
6124,1
18859,-1
29593,1
16798,1
24439,1
11712,0
24765,-1
35838,1
29725,1
49,0
12662,0
2232,1
23937,1
17698,1
28826,1
42664,0
5910,1
30252,-1
29928,0
15311,-1
4259,0
8971,0
11636,-1
12954,-1
1560,-1
4092,1
25996,1
38176,0
14004,-1
31138,0
20375,0
16538,1
32860,0
33580,0
32773,0
29406,-1
22896,-1
14680,-1
32725,0
3058,0
40040,-1
30724,1
583,1
22969,1
9597,0
17376,-1
42379,0
35078,0
33696,0
9724,0
36014,0
17115,0
5701,0
20365,0
25141,-1
24243,1
43219,0
44648,0
31445,0
11721,0
30071,1
12021,0
23991,1
41778,0
19729,0
5400,0
32628,0
37028,1
1564,1
18910,-1
34540,0
28991,1
2781,0
43029,0
29669,0
43624,0
4728,1
6212,1
11647,1
4377,0
8262,0
30619,1
40160,0
36009,0
9282,1
19080,0
3849,0
2719,0
25496,1
29926,0
34598,0
4496,-1
10724,1
26639,1
15095,1
41232,1
3139,1
26090,0
20261,0
10396,1
25424,1
17032,0
7100,-1
30531,1
30111,1
25411,1
39776,0
4561,0
36501,0
6915,1
26488,1
431,0
8819,0
8811,0
7129,0
1890,1
266,1
18473,0
40179,0
26757,0
21281,1
41016,0
30317,-1
10244,0
6655,0
34324,0
27170,1
26984,1
23725,0
13176,1
25300,-1
25494,1
4817,1
4402,1
26983,1
24775,1
20355,0
24301,0
224,-1
13441,1
2212,0
3549,0
16474,0
3508,1
16,1
26735,1
19173,0
28058,1
12830,1
13598,0
26284,1
4599,-1
26035,1
24095,1
24645,0
2575,0
13325,0
13008,1
34370,0
16712,1
27683,1
33016,0
2373,1
5935,0
7495,1
24233,1
26024,0
33710,0
29160,1
33080,0
20723,0
19090,0
35474,0
14801,0
18788,1
23568,1
3996,0
31849,0
43365,0
19288,0
36285,0
8666,0
14886,1
8628,0
41144,0
10561,0
4693,-1
1541,0
31367,0
13196,0
14657,1
43193,0
5063,0
14046,0
41023,0
24185,0
13569,0
27544,1
27195,1
18780,0
43734,0
20000,0
26798,1
40127,0
28062,0
11749,0
36834,1
820,1
25701,0
5056,-1
23916,0
9075,0
36040,0
38566,0
8066,0
24925,-1
2858,0
34169,0
23751,0
35679,0
13836,1
11770,1
42671,0
14638,1
12176,1
32859,0
532,1
324,1
16951,0
20301,0
20107,0
6417,0
37015,0
41229,0
203,1
38302,0
4591,1
9266,0
8701,0
40479,-1
28884,0
43258,1
12086,1
29366,1
9014,0
16929,1
7603,-1
19974,-1
14005,1
16250,-1
14045,0
21716,1
14486,1
8712,0
1779,1
33511,-1
29216,0
30976,1
26433,1
31074,0
32283,0
15146,0
29780,1
21749,0
6921,1
2669,-1
29461,0
26500,0
15359,0
18978,1
13252,1
39751,0
5632,1
13366,1
16747,1
12882,-1
3907,1
2376,0
18657,-1
42469,-1
29295,1
20553,-1
1527,-1
8653,1
18854,1
26790,1
37444,0
12252,1
6409,0
42359,0
26916,-1
16808,1
5821,0
33310,0
43752,0
3932,1
5732,0
16356,0
24562,1
30996,-1
5493,0
8680,1
25718,1
19663,0
9327,1
19160,0
29612,1
18806,0
15372,1
7168,1
39023,0
41025,0
10798,0
35053,0
20345,0
248,0
25883,0
14201,1
1680,1
8057,1
29619,1
39870,0
40195,0
41786,0
12962,0
25597,0
1955,1
25970,1
20733,0
18889,1
33832,0
27030,1
42398,0
21753,0
9817,0
13545,1
33815,0
12048,0
21743,0
2928,0
26353,1
16161,0
312,1
37187,0
23217,0
10677,0
25532,1
818,1
4490,1
13655,0
25048,0
1556,-1
4347,1
6388,1
5712,0
4706,0
36657,0
10024,1
17472,-1
23316,0
11929,0
25499,1
21764,0
24637,-1
9059,0
5074,-1
37997,0
32709,0
36130,0
29066,0
27451,0
20343,0
26796,0
35984,0
6223,1
7211,1
38890,0
24729,0
1232,0
25707,0
11574,1
6173,0
25399,0
2285,1
40149,0
26345,0
16981,0
5006,0
25420,1
8117,0
26880,1
14161,0
40183,0
10676,1
27952,0
9186,0
36879,0
28959,-1
27368,0
2692,0
26123,0
17954,1
4733,0
14093,0
17134,1
30250,1
5917,0
44527,0
20070,1
18621,1
1934,1
25673,0
44382,-1
33220,0
6964,0
16366,0
2372,1
4278,1
5936,1
30967,0
13014,1
6375,0
5047,0
29675,1
4279,1
10318,0
2047,1
3145,0
41291,0
5807,-1
1601,1
20421,0
4744,0
24758,-1
8430,0
31723,0
4761,0
16858,1
41037,0
4551,0
8286,1
6861,1
2562,0
27136,0
8662,0
17023,0
508,0
26275,1
43206,0
37035,-1
30209,0
43298,1
5241,0
28924,0
4645,0
30796,-1
13445,0
38152,0
26730,0
36246,0
21459,-1
1967,0
37091,0
23785,0
9211,0
41639,0
26114,0
31341,1
33478,0
37318,0
13068,1
13385,0
13369,0
23794,1
37374,0
30985,0
11792,0
44535,0
8799,0
24845,0
28188,1
4865,1
41249,0
8326,0
13710,1
21993,0
29613,1
12031,0
19329,1
13506,0
13251,1
37387,0
10826,-1
32791,0
9431,1
26666,1
31035,0
9060,0
35976,1
22860,1
30485,-1
21623,-1
20201,1
39607,0
6338,0
31448,0
15121,1
17848,0
6096,0
21011,-1
29291,0
17183,0
29878,-1
40452,0
18128,1
8545,-1
18907,0
4065,1
26087,1
4818,1
10173,-1
21688,0
20334,0
5947,1
14623,-1
31395,-1
31556,0
37607,0
10325,1
27167,1
40145,0
25457,1
26972,1
7737,0
2510,0
29198,0
36565,0
11927,1
40268,0
42319,1
12240,0
6414,1
9611,1
5972,1
38563,0
23780,1
35784,0
25341,0
41225,0
10358,-1
31581,0
14492,1
17243,1
198,0
29304,0
366,0
27984,1
43066,0
28892,0
30849,0
14254,0
32093,0
29531,0
19134,0
20041,1
32064,0
32117,0
2662,0
6843,0
448,0
38544,0
25123,-1
25309,1
3745,-1
27616,0
38179,0
16336,0
28089,1
28997,-1
17662,0
27043,0
24994,1
12007,1
12193,0
12460,0
14897,0
12736,0
13718,0
24005,0
15335,0
9591,1
8024,1
13236,1
23169,0
14691,0
37795,0
12209,1
32183,0
35017,0
24595,-1
27464,1
10779,0
19159,-1
16836,0
39785,0
12088,1
22639,1
12437,1
14467,1
31635,0
1951,1
11931,-1
13619,1
40248,0
9683,0
42869,0
19225,0
19141,1
14270,-1
37480,0
25980,0
20056,1
12001,1
4196,1
20331,0
5507,1
36124,1
41204,1
34184,0
30657,1
19075,0
22995,0
10585,1
43597,0
8959,0
11974,0
31615,0
33421,0
6906,0
43410,1
20240,1
5592,0
27116,1
33814,0
29705,0
17773,1
32880,1
26527,1
19119,0
14949,0
29979,1
33462,-1
704,1
41676,0
36355,-1
12544,-1
17139,1
4320,1
21700,0
129,1
25859,1
37476,0
38491,0
3346,0
17260,-1
30981,0
36465,0
8411,0
2578,0
31148,0
10097,-1
15494,0
8538,-1
26496,1
21101,-1
18032,1
2943,0
29918,0
14194,1
35079,0
6303,-1
32149,1
9582,0
8457,0
41850,0
4970,1
8006,0
38029,0
19799,0
30010,1
43337,0
16341,0
14186,0
38046,0
606,1
30097,-1
9207,1
38208,0
19396,0
40544,-1
25247,-1
25164,0
4536,0
10211,0
44399,0
14235,0
27808,0
29122,0
30182,1
42702,-1
27351,0
37728,0
19302,0
34266,0
11561,1
28248,0
21661,0
27385,0
33747,0
43076,0
29153,1
146,1
26843,1
3067,0
4438,0
28831,0
13278,0
38212,0
286,-1
37493,0
43051,0
32918,0
24954,-1
10644,0
27600,1
87,0
20983,1
18135,1
40400,0
26577,0
9741,1
18484,0
27509,-1
31292,0
28897,1
6902,0
30202,0
6186,1
40386,0
42554,-1
1442,0
37027,0
37123,0
40461,0
25663,1
20237,0
3700,-1
4893,0
44246,0
37753,0
27574,1
5405,0
28708,1
21288,0
25693,1
33186,0
1488,1
4644,0
9949,1
26392,1
12189,0
25894,1
42304,0
37327,0
16802,0
18929,1
29901,-1
2581,1
38510,0
29084,1
13693,1
36906,0
9448,0
36424,-1
283,0
19497,1
30819,1
8002,1
16628,1
27177,0
8004,1
26046,1
33585,0
21255,0
4826,1
30888,1
42250,-1
30019,0
15188,1
19249,1
30532,-1
4427,0
10197,1
17197,1
29528,0
5077,-1
27463,1
42826,0
4971,1
31715,0
37158,0
31042,0
20017,1
39771,0
5949,1
19714,1
8748,0
22051,0
3937,0
26447,0
44437,0
40125,-1
27349,1
16156,1
5537,0
37960,1
13001,1
19394,1
12878,0
4172,1
41165,0
4822,-1
12003,1
26924,0
30851,1
44371,0
491,1
8901,0
44329,0
23956,0
23994,0
9090,0
17054,1
13786,-1
31114,1
4034,0
7987,0
10067,1
6576,0
9588,0
7578,1
8630,0
39743,0
2832,0
13630,1
16706,1
26282,0
30430,-1
14615,-1
31165,0
26708,1
3756,1
20028,0
29204,0
29551,1
9961,1
18937,0
8764,0
25674,1
8523,0
14391,1
39908,0
9050,0
8498,0
22040,1
2560,0
18397,1
27506,1
35601,0
33771,0
14567,0
9326,0
32682,0
14103,1
30128,1
9276,1
21222,0
17171,0
4124,0
21126,0
41911,0
697,0
29761,-1
12010,1
20426,0
17276,0
41923,0
17155,1
10526,1
8358,0
26682,1
35996,0
10726,1
32936,1
12058,0
7942,-1
20660,1
5885,1
8149,0
4401,1
19019,-1
3971,1
40165,0
18757,-1
12162,1
32774,0
8131,0
14058,1
35616,0
2352,1
15021,-1
9084,0
37426,0
42668,0
26976,1
39851,0
36071,1
23936,1
17697,1
21586,0
8684,0
32775,0
7611,0
43346,1
5527,1
4961,1
7007,0
13156,0
26905,1
29003,0
10443,-1
42338,0
7537,1
13984,1
35776,0
25529,1
25899,0
9202,0
30000,0
42347,0
33976,0
26402,1
33452,0
31215,1
7042,1
11622,0
2025,0
33284,0
14898,1
21815,0
9884,1
26167,-1
40433,0
37372,0
19027,-1
26212,1
11751,0
25304,-1
677,1
36101,0
43945,0
13485,0
2788,0
30852,0
17714,1
32436,0
455,0
10799,0
5925,1
40759,0
26220,1
15384,0
7103,1
36078,0
28625,1
39009,0
29674,0
42575,0
38783,0
36845,0
4937,0
5488,0
38570,0
39824,0
19304,1
38993,0
6035,1
34366,0
14644,0
14576,1
42340,1
37060,0
6946,-1
25533,0
7052,1
24004,1
12139,0
41772,0
34512,0
40351,0
18099,0
31222,0
13638,0
209,1
10662,0
6981,1
36249,0
22130,0
37151,0
22132,0
37223,0
36966,0
3862,0
13958,-1
36850,0
14635,0
9596,0
37588,0
40262,0
19983,1
34017,-1
27437,1
26073,1
62,1
1992,1
26119,1
26221,0
12214,1
26884,1
42930,0
19189,0
36214,0
125,1
9699,1
21682,0
27685,0
253,0
36996,0
12596,0
37320,0
12381,0
12259,0
14107,0
12456,0
42357,0
41115,0
14900,1
18932,0
38760,0
37019,0
5722,0
5849,1
12417,1
34594,0
8480,0
848,1
14257,0
25520,0
30257,0
18774,1
31310,1
11413,0
26822,0
13548,1
18652,1
28133,1
2953,1
11544,0
19140,0
12575,0
26546,1
13893,-1
12095,1
12198,0
28836,0
30446,1
35980,0
25803,0
29141,0
39650,0
769,1
29905,-1
40207,0
17450,1
14533,0
44406,0
32165,0
6321,1
21677,0
2465,0
24992,0
168,0
8360,0
14622,0
31753,-1
27192,0
36611,1
43139,-1
31872,0
10102,0
8159,0
32506,0
39762,0
14482,0
16338,0
24997,0
31820,0
24178,0
39841,0
41286,0
16620,1
44697,0
4832,0
9155,0
5798,0
26502,1
37735,0
39528,0
9718,1
8095,0
26120,1
7045,1
27041,1
40971,0
10699,1
33278,0
10614,0
43625,0
11693,0
3557,1
41767,0
44005,0
26512,1
13182,1
38035,-1
13790,1
4803,1
26245,1
4432,0
27605,0
8706,1
25451,0
9773,0
26363,1
20614,1
24813,0
17075,1
29847,0
4820,0
3612,1
18829,0
14484,1
15158,-1
41480,0
6270,1
17478,1
11959,0
30534,1
23757,1
19422,1
32421,0
37241,0
41941,0
33558,0
38797,0
2797,1
27005,0
5942,1
30241,0
41987,0
1846,0
25571,0
20639,0
10351,0
34132,0
14232,1
1557,0
16174,0
32580,0
8166,1
34154,-1
14272,1
16537,0
13007,1
29829,1
9165,0
34506,-1
6271,1
29233,0
37168,1
16892,0
13775,-1
39673,0
20551,1
5233,1
22729,-1
24049,0
18931,1
17019,0
10263,-1
9032,0
25645,0
29247,0
16663,0
6841,1
28109,0
19118,0
26700,1
31814,0
30371,-1
5812,-1
27010,1
35963,0
34492,-1
6005,1
20836,1
30782,1
1638,-1
8367,0
27654,1
36462,0
13254,1
16740,1
36656,0
33340,0
8053,1
14821,1
2884,0
25916,1
13508,1
38083,0
22080,0
8320,0
27427,0
26436,1
16618,0
9102,1
32734,0
25125,0
41235,0
2529,1
6873,0
9811,1
30789,1
17141,0
33763,0
41992,0
30242,-1
37963,0
33529,0
8381,1
24513,0
2298,1
37279,1
30464,1
20266,1
2251,0
36273,0
6370,1
29782,-1
36094,0
20622,1
11575,0
26981,1
17101,0
2152,1
43128,0
7323,1
18440,1
37227,0
39780,0
24902,1
10635,1
18170,0
38820,0
43073,0
39996,1
9679,0
44401,0
29419,1
3906,0
17973,-1
7165,0
44475,0
21791,0
13386,1
6967,1
26709,1
32874,0
6974,-1
8101,0
12092,0
27824,-1
20248,1
8980,0
336,1
10632,1
23678,1
13429,1
12476,0
17622,1
26260,0
25729,1
16777,1
26882,-1
13983,1
12990,0
24755,-1
23951,0
9347,1
2837,1
4853,0
42986,0
8591,0
505,1
10058,1
16696,1
6302,1
24793,0
15334,0
9025,1
39420,0
18776,0
4361,1
37047,0
11784,0
8749,0
14043,1
516,1
37334,0
37990,0
2469,1
38211,0
43330,0
680,1
8014,1
4270,1
42402,0
23153,1
44200,0
12278,0
12185,0
488,0
41691,0
13929,-1
38597,0
30382,1
42793,0
25490,0
4232,1
29931,-1
21252,1
5004,1
14266,0
24634,-1
22631,1
43331,0
35551,0
30133,-1
34189,0
715,1
26001,1
29489,1
26987,1
14135,1
671,1
15422,0
14416,0
15118,0
20242,1
13327,1
36011,0
11973,1
3251,-1
27071,1
10446,1
34486,0
21362,1
32099,1
22875,1
16806,1
19401,1
7551,1
33870,0
14914,0
18302,1
19685,1
13212,0
30874,0
2105,1
36840,0
38853,0
4074,1
35636,0
5616,0
7993,1
35507,0
33836,0
43459,0
29400,-1
18497,1
108,1
342,0
34051,0
26746,0
17952,0
30461,1
39513,0
3258,0
16333,0
13145,1
24293,0
21995,1
25269,0
13972,0
30460,-1
32926,0
35611,0
22114,0
14868,1
1908,1
6991,1
20066,1
17711,0
25454,0
3968,0
15239,0
40360,0
9030,0
28065,1
36943,0
5854,-1
29836,-1
17030,0
31903,0
12940,0
5721,0
34360,0
27438,1
43814,0
26583,1
8276,0
11969,0
30112,-1
37354,0
2887,0
33982,0
39890,0
16526,1
20022,1
755,1
30742,0
30858,1
1628,0
24007,1
13681,-1
5581,0
12063,0
7977,1
7228,0
16972,0
44256,0
17161,0
43586,0
24084,1
43288,0
16723,0
12676,0
29690,0
18877,0
26691,0
23124,1
12772,0
26718,1
18649,1
7223,1
15049,0
43061,0
824,1
13342,1
6945,0
34395,0
32118,0
5500,1
24829,-1
38346,1
41689,1
34553,0
19362,-1
13970,1
38498,0
44214,0
14139,-1
6846,0
36149,1
36453,0
32437,0
38141,0
791,-1
2390,1
5579,1
10209,-1
31787,0
3850,1
44444,0
136,1
44526,0
39031,1
4314,1
6006,1
12398,0
32919,0
35503,0
20179,0
8727,0
23362,0
31802,1
27013,1
6244,1
37924,0
34387,0
40102,0
17859,1
1546,1
1966,0
4293,1
35907,0
1964,0
33081,0
31785,0
36325,0
5908,-1
43577,0
5703,0
38549,0
20072,1
12228,1
19666,1
33926,0
7417,0
18040,1
20205,1
32875,0
27325,1
38674,0
36392,0
5911,0
42694,0
37644,0
7143,0
34335,0
43266,0
6287,0
37962,0
13854,0
37139,0
2438,0
10258,1
17897,0
2202,0
19309,1
32116,0
37377,0
2889,0
29195,1
41931,0
5660,0
22071,0
14785,0
29951,0
13635,1
41139,0
723,1
32499,0
568,-1
830,1
14362,0
41505,0
44579,0
27264,1
37799,0
40143,0
16308,1
34402,0
20358,0
16749,1
21446,0
37724,0
17105,0
16647,1
42367,0
2157,1
28096,0
39530,0
1903,1
26352,0
19316,1
10602,1
29991,-1
16309,0
12307,0
5593,1
42436,1
23643,0
40096,0
24304,0
21884,0
14401,0
38575,0
4827,0
2319,1
42311,0
8025,1
23849,1
27239,1
15125,0
12149,1
3103,0
43656,0
24724,-1
8487,0
37639,0
10686,0
41268,0
11657,-1
8877,0
30746,0
40174,0
32903,-1
17466,0
25407,0
15313,0
44040,0
15529,1
18703,-1
547,1
25306,0
36067,0
2304,1
12197,-1
12067,0
4799,0
44024,0
10442,1
30005,1
11994,0
12397,0
19692,0
38112,0
40372,0
28926,0
44470,0
5635,0
14902,1
27620,1
16973,1
29911,1
38287,0
4434,0
30850,0
4518,0
8022,0
1905,0
2345,1
26898,0
7019,-1
3611,1
41049,0
37142,0
9511,0
12311,-1
31706,0
16479,0
4435,0
39861,0
35987,0
29465,1
26944,0
7021,0
38012,-1
18414,0
18852,1
8399,0
23087,0
25321,-1
4548,0
22043,0
26827,1
26056,0
2854,1
2355,1
31368,-1
29241,0
22946,0
9906,1
9382,0
42259,0
23651,0
23818,1
39014,1
513,1
33451,0
36181,1
12778,1
38187,1
25176,0
37977,0
24045,-1
30700,0
2192,0
26278,0
6276,0
29313,0
7544,0
13550,1
22748,1
43467,0
15358,0
16617,0
3134,0
17270,-1
16754,1
44720,0
746,1
24735,0
30219,0
34268,0
40066,0
2033,0
32485,0
24069,-1
1811,0
8207,0
30368,1
20109,1
44531,0
43395,0
27040,0
11666,1
27074,1
14546,0
36744,0
28014,-1
9577,-1
24647,-1
32780,0
10536,1
3351,0
8991,0
16807,1
9584,0
14329,0
13367,0
42332,0
12922,1
20170,0
44503,0
38023,0
4244,1
21428,-1
41275,0
37985,0
23628,1
1801,-1
44087,0
37794,0
33082,0
26572,0
23440,0
134,1
28102,1
10795,1
42614,0
2426,0
8770,0
12242,1
28648,1
32106,0
12516,0
22703,1
3065,1
26346,0
42430,0
29436,1
31378,0
392,1
43671,0
9473,1
23125,0
5276,0
10796,1
23532,1
32113,0
37950,0
5697,1
21118,0
21723,-1
13088,1
41107,0
2324,1
2737,0
750,1
18796,1
42475,0
8369,0
5155,1
12179,0
8299,0
5585,0
34262,-1
1774,1
6923,1
12451,0
10426,0
29601,1
2286,0
37905,-1
32318,0
4962,-1
39812,0
15018,-1
8520,0
17929,-1
32756,0
6362,1
41665,0
14056,1
38831,0
8818,1
24670,0
30723,0
28933,1
14774,1
15204,1
34032,0
41592,0
31155,1
41925,0
33096,-1
27493,1
42377,0
32432,0
26113,1
29388,1
10028,0
43563,0
27089,1
26005,0
10240,0
37983,1
14130,0
12870,0
28913,1
17088,0
1829,0
26826,0
14415,-1
18926,1
22662,1
31612,1
9782,0
35100,-1
36624,1
713,1
37793,0
32158,1
12623,0
6749,0
31393,0
30143,1
5358,0
30559,0
32690,0
12490,1
40181,0
8949,1
4020,1
25875,1
18768,0
41672,0
10469,0
16718,0
14077,1
28950,1
18874,0
47,1
5845,1
31366,-1
22648,1
8224,0
9120,0
9621,0
14558,0
40960,0
9185,1
2368,0
29766,1
9280,0
17163,0
38388,0
29826,0
13730,1
5566,0
5714,0
1647,1
22699,1
5927,0
11849,1
16722,0
23304,1
53,0
25985,1
37579,0
5031,0
37033,0
12016,0
19122,1
20405,0
30313,1
40747,0
4494,1
35661,0
25761,1
41912,0
10646,-1
29500,1
31691,0
23477,1
6327,1
30486,1
269,1
11934,0
4071,1
9218,0
35081,0
20103,0
25675,1
15186,0
39856,0
15502,0
24949,0
25596,1
12324,0
39271,0
40035,0
20696,-1
44480,0
30053,-1
37645,-1
19193,1
14766,0
10215,1
12969,1
18300,1
30956,0
24260,0
30328,-1
802,1
15412,-1
33384,-1
23688,1
23398,0
27972,1
42373,0
12474,0
14859,1
29361,0
16687,0
32629,0
7004,0
20935,1
8198,0
24530,0
3098,-1
12070,0
17255,1
5089,0
33974,0
26591,0
14108,1
26472,-1
19064,0
6099,0
4741,0
37070,0
1674,1
37048,0
453,1
16924,1
26059,1
19786,1
8039,1
26774,0
18121,0
27238,1
18225,1
12163,0
38561,0
12488,0
39909,0
29444,-1
18786,0
2567,0
7559,0
37471,0
35899,0
31713,0
10076,0
10002,-1
24404,1
22791,1
14544,0
35111,0
5687,-1
42391,0
22695,1
20899,0
18802,1
601,0
10749,-1
40117,0
25203,1
2069,1
13351,0
27599,0
36146,0
15097,0
13471,0
34214,0
13067,1
26738,0
16280,-1
35853,0
32430,0
29457,1
32748,0
6059,1
12027,0
12411,1
4712,1
16311,0
36419,0
11930,1
853,-1
23694,1
13069,1
79,1
25613,0
2269,-1
23289,1
29237,0
2917,1
39039,-1
23040,1
16935,1
12743,1
26336,1
6433,0
7066,-1
31343,0
21310,0
11680,0
25190,1
32757,1
31002,0
5426,1
14463,1
32148,0
16610,0
1486,1
28999,0
21886,0
37362,0
43394,0
44141,0
11535,0
30765,1
43211,0
31357,0
16727,-1
15201,1
13856,1
321,1
18651,1
16300,0
34143,-1
1736,1
20114,0
28406,-1
43294,0
6246,1
8226,0
12367,0
27502,1
33573,0
40997,-1
27003,1
4686,0
38465,0
29753,1
9103,1
12351,0
36522,0
346,0
18938,-1
33341,0
37468,0
2492,0
27866,1
43018,0
8078,1
38270,0
9998,1
13044,1
10654,0
9482,1
6254,0
40530,0
27768,1
4507,1
1684,-1
34372,1
26358,1
33581,0
33125,0
14758,1
11562,0
34333,0
24636,0
37552,0
661,1
42533,0
43700,0
1746,0
4740,0
25391,1
2067,0
6587,0
42756,0
29486,-1
16886,0
24572,-1
28162,1
14072,1
29622,1
25634,1
4088,1
23935,1
5197,0
21068,0
14280,0
4702,1
23156,0
13632,1
18875,1
44202,0
30578,1
4009,0
15298,0
20013,0
21728,-1
1445,0
292,1
8910,1
34998,0
20617,1
10684,1
38833,0
37641,0
35642,0
29093,0
4814,1
25959,0
16835,1
24863,1
14454,1
9435,0
24591,1
2720,0
132,1
37779,1
12780,1
11737,1
38906,0
15432,-1
22747,1
6775,-1
38573,0
25405,1
43910,0
22017,0
6562,-1
42561,-1
19339,0
6996,1
44501,0
11907,1
17154,1
5863,1
18268,1
43562,0
6410,0
41018,0
407,1
9481,0
3544,0
8416,0
41148,0
28107,1
20543,-1
37427,0
3298,1
32733,0
11743,0
27363,0
1852,1
28901,0
36633,0
36163,1
11750,0
4608,0
25715,0
36747,0
13994,1
4022,1
24639,1
2668,0
2978,0
1836,1
5769,1
16713,1
17187,1
13110,1
14298,1
23152,1
9759,0
39570,0
31773,0
9654,0
31277,0
7183,0
25868,1
33369,0
35528,0
244,1
14531,0
32770,0
9087,0
35905,0
26224,0
9253,1
12905,1
1857,1
13005,1
29338,-1
26611,0
21779,0
43732,0
41774,0
7140,1
26215,1
37635,0
27340,1
17635,0
25623,1
4392,1
36044,0
9039,1
2869,1
12582,0
31739,0
41024,1
2056,0
9471,0
22006,0
20254,1
31822,0
13061,1
6222,1
10472,0
21811,-1
9333,0
13945,-1
37850,1
12795,0
5561,0
19033,1
33455,-1
25222,1
43291,0
5042,1
9390,-1
20388,0
6437,0
16319,1
5330,1
8228,0
33231,0
24409,0
31413,0
31862,0
18183,-1
29503,0
3999,0
4327,1
3972,-1
8049,1
25871,0
42329,0
18188,1
7208,1
5326,0
6224,1
20171,-1
18160,1
23998,1
20629,1
16602,0
2403,0
14610,1
25366,0
13899,1
28817,1
5756,0
18646,1
41281,0
21785,0
6273,1
22698,1
9928,1
41638,0
24888,0
40936,0
2885,0
9760,0
36423,0
3087,0
12391,1
23134,0
22046,0
33242,0
16943,1
36932,0
16165,0
14675,1
26722,0
31028,0
31435,0
124,1
31295,0
6407,0
29699,1
3062,-1
12891,0
5335,1
6969,0
9786,0
7169,1
25595,1
13749,1
41685,0
10257,1
37627,0
8603,0
17669,1
38190,0
27134,0
42307,1
17256,0
39004,0
30205,-1
12175,0
19980,1
25737,0
26845,0
33189,0
2432,1
13048,1
25776,1
30803,1
33955,0
4331,1
372,1
2081,1
16957,1
15044,0
13243,1
24701,1
18973,0
5553,0
27809,1
27830,0
61,1
26171,1
35500,0
31652,1
16880,1
33008,0
3986,1
18989,-1
40660,0
3197,0
41079,0
8673,0
38276,0
2347,1
37801,1
26425,0
6922,0
30987,0
24000,1
4344,0
18046,1
2434,1
4627,0
5510,1
6889,0
8069,0
43343,0
28183,1
29843,1
34060,0
12927,0
9952,1
4460,1
26994,0
17880,0
37431,0
9094,0
5408,0
37548,0
39766,0
10840,1
19086,1
41921,0
10439,-1
4946,0
22096,1
454,-1
32392,0
21110,0
2018,0
38486,0
26027,1
9222,0
19252,-1
41697,0
681,1
5749,0
31302,0
36058,0
10609,0
11837,-1
42508,0
28822,0
17463,0
29492,1
42272,0
6955,0
26397,1
6312,0
34463,0
8912,0
9510,0
14916,-1
27382,0
0,0
8376,1
5373,1
43995,0
7973,-1
28835,1
13420,1
12161,1
29481,-1
33730,0
20480,1
19950,1
26720,1
14815,1
12286,0
24861,-1
23918,0
13923,0
6947,0
33401,0
8429,0
14507,0
826,1
20420,1
22055,-1
12017,0
12407,1
16601,0
1568,1
41796,0
5589,1
2786,1
30467,0
2725,0
